,id,overview,title,release_date,vote_average,vote_count
7593,391423,"Three nights before enlisting, Seung-wook decides to leave his mark since he can't avoid the military so he flirts with everyone. However, his school senior So-yoon nor his blind date Il-hong will fall for him. The night before he leaves for the army, Seung-wook decides he's going to see some action with the two girls. The project of 'leaving a mark' starts now.",The Night Before Enlisting,2016-04-05,6.0,2
7594,800279,"In this office satire, Orson, a straight-laced employee, retreats to a blissfully empty corner office to get away from his lackluster colleagues. But why does this seem to upset them so much?",Corner Office,2023-08-04,6.513,157
7595,1694563,"Dance Fight is an action-comedy about a young man with a penchant for dance who enters the tournament of a lifetime against his long-time idol, the greatest dancer in the world!",Dance Fight,2026-05-13,0.0,0
7596,1570217,"Hotel manager Cassidy Evergreen evaluates a cozy ski lodge, but Christmas magic—and its charming owner, Trey Sanderson—turn a simple assignment into a heartfelt choice between duty and love.",Snowbound for the Holidays,2026-07-18,8.5,2
7597,1140396,"Discover the history of the Chic Show ball, an iconic black music party in São Paulo. The event was a milestone in the life of São Paulo. Held in halls across the city in the 1970s and 1980s, the show became a meeting point for black culture and opened up space for funk, soul, rap and pagode, among other rhythms. The party welcomed names such as Tim Maia, Sandra de Sá, Gilberto Gil, Djavan, Bebeto and Carlos Dafé, as well as international artists such as Kurtis Blow, Betty Wright and James Brown.",Chic Show,2023-06-14,9.0,2
7598,1125725,"A heartbroken young man travels through his most painful and precious memories to discover the truth of healing attained by releasing them, finding hope in the future.",In Memoriam,2023-05-12,0.0,0
7599,1722906,"Keen to sell their arcade, Ana and Alex are expecting a visit from an eccentric video game collector. As they await the collector’s arrival, video game villain Dr Malicious escapes from his digital confinement to wreak havoc on the physical world. Will Alex and Ana see through Dr Malicious’s schemes before it’s too late?",Arcade,2022-07-06,0.0,0
7600,9890,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",The Stepford Wives,2004-06-10,5.681,1440
7601,33909,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",Wall Street: Money Never Sleeps,2010-09-20,6.095,1716
7602,369471,"A college student has an affair with a married, middle-aged teacher.",The Unspoiled Diamond,1982-05-15,4.333,6
7603,469139,"""Between life and death"" - Dr Brinck and his assistant Inger Holm spend days and nights in his laboratory to experiment with a revolutionary medical cure for poisoning. Inger Holm is deeply in love with his boss. When the two scientists one day go to bed and visit an outdoor server, Brinck's manufacturer will meet Warren and his daughter Elsa and get an opportunity to help Elsa with a damaged foot. Thanks to him, he is invited to a party in the manufacturer's luxurious home...",Between Life and Death,1917-02-19,6.0,1
7604,239425,,Nekrüt,2008-10-31,0.0,0
7605,1396608,"Elliot is staying with her ex’s new girlfriend while attending a medical trial for her recent, unexplained loss of hearing. As she reconfigures her relationship with her (sonic) environment and herself, an intimate connection sparks between the two women.",The Non-Actor,2025-02-02,6.6,6
7606,276906,"Two codependent roommates, on the verge of eviction, flee New York for the promise of sunshine in Los Angeles where their friendship is tested by a chance at fame, a fortune teller and an amorous wealthy aunt.",Apartment Troubles,2014-06-15,5.0,18
7607,1190511,A disgraced basketball coach is given the chance to coach a team of players who are intellectually disabled as part of community services. Gulshan has apprehensions at first and feels out of place but soon realizes they just might have what it takes to make it to the national championships.,Sitaare Zameen Par,2025-06-20,7.04,50
7608,382322,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",Batman: The Killing Joke,2016-07-24,6.611,1947
7609,1341324,"The film tells the tragic life story of an actor named Farhad, who remains faithful to national values and deeply feels the pain of their loss. Fearing the negative impact of social media, Farhad leaves the theater because of a colleague's dismissal. The story explores his inner world, the traumas he experiences, and the void created by the loss of national values, presenting it all to the audience.",Actor,2024-08-29,0.0,0
7610,307905,"The Vultures on the Road - an organized gang of robbers and murderers, which includes even the police. They kill the truck driver's friend, whose wife is expecting a baby. The police (which is cooperating with the bandits), of course, does nothing, so he begins to take revenge on the scum, crushing their cars by his truck.",The Vultures on the Road,1990-01-01,3.333,6
7611,1381,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",The Fountain,2006-11-22,6.904,3137
7612,1483926,"Facundo works at Diseñex Studios. His routine and disengaging job is jeopardized by his poor performance, which doesn't fit into the company's plans. His boss confronts him with one last test. Completely alienated, Facundo sees a new path and now has to escape.",Mal viaje,2024-12-16,0.0,0
7613,452073,"Won-jin is sent into a nearby region suddenly by the company. He is unprepared when he goes down so he calls his friend Chang-hoon who lives there. Chang-hoon lets Won-jin stay at his house for the time being but Won-jin gets to thinking.  The reason is, Chang-hoon's young wife Soo-yeong has a history with Won-jin. However, Won-jin decides to go to Chang-hoon's house to see Soo-yeong. Chang-hoon just happens to leave the house for a while and Won-jin meets Soo-yeong's glamorous friend Kyeong-hee who is also living there.  Won-jin starts living with Soo-yeong and Kyeong-hee who starts seducing him.",Young Sister-In-Law 2,2017-02-08,4.864,11
7614,41472,"The wealthy president of a company has built up an unpayable debt to a local crime lord, and to escape punishment he sells his famous dancer wife to the lecherous old man figuring a 90 year old can’t do too much bad with her. Perhaps not, but others can while he watches. She’s put on stage in an underground BDSM sex show and begins a spiraling decent from strongly independent woman to submissive sex slave",Flower & Snake,2004-03-13,5.736,55
7615,553,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town, she learns that their support has a price.",Dogville,2003-05-21,7.749,2721
7616,2039,"37-year-old Italian-American widow Loretta Castorini believes she is unlucky in love, and so accepts a marriage proposal from her boyfriend Johnny, even though she doesn't love him. When she meets his estranged younger brother Ronny, an emotional and passionate man, she finds herself drawn to him. She tries to resist, but Ronny, who blames his brother for the loss of his hand, has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls for Ronny, she learns that she's not the only one in her family with a secret romance.",Moonstruck,1987-12-16,6.844,1115
7617,11172,"A washed-up '80s pop star gets a chance at a comeback when reigning pop diva Cora Corman invites him to write & record a duet with her, but there's a problem--Alex hasn't written a song in years; he's never written lyrics and he has to come up with a hit in a matter of days.",Music and Lyrics,2007-02-09,6.45,1814
7618,691179,"The cast of Friends reunites for a once-in-a-lifetime celebration of the hit series, an unforgettable evening filled with iconic memories, uncontrollable laughter, happy tears, and special guests.",Friends: The Reunion,2021-05-27,7.8,1348
7619,1642675,"Maca is leaving in a week to study abroad away from her city, Seville. What she once envisioned as the future is now an imminent reality. Maca's inertia suddenly stops after having to face a host of new fears that will falter the decision that was once firm.",Centrífuga,2026-02-26,0.0,0
7620,691179,"The cast of Friends reunites for a once-in-a-lifetime celebration of the hit series, an unforgettable evening filled with iconic memories, uncontrollable laughter, happy tears, and special guests.",Friends: The Reunion,2021-05-27,7.8,1348
7621,1642675,"Maca is leaving in a week to study abroad away from her city, Seville. What she once envisioned as the future is now an imminent reality. Maca's inertia suddenly stops after having to face a host of new fears that will falter the decision that was once firm.",Centrífuga,2026-02-26,0.0,0
7622,108954,"An old postman has spent his whole life delivering mail to the mountain of Hunan and is about to retire, his only son due to take over his duties.",Postmen in the Mountains,1999-10-22,7.602,59
7623,9075,"Israel, 1956: Jewish teacher Rachel Stein rather unexpectedly meets an old friend at the kibbutz. It brings back memories of her experiences in the Netherlands during the war, memories of betrayal. In September 1944, Rachel's hiding place is bombed by Allied troops; she makes contact with a resistance member and joins a group of Jews to be smuggled across the Biesbosch to the freed South Netherlands. Only Rachel escapes a massacre by patrol Germans, and is rescued by a resistance group under the leadership of Gerben Kuipers, whose son is captured trying to smuggle weapons. Kuipers asks Rachel to seduce SS-hauptsturmführer Ludwig Müntze, a mission that she will soon learn that the boat attack wasn't a coincidence.",Black Book,2006-09-14,7.449,1253
7624,437274,,A körtvélyesi csíny,1995-04-05,9.0,1
7625,648541,"Lauretta's mother faints, falls on the floor while vacuuming and gets hospitalized. The 30-year-old cashier, alone in the apartment, finds an old letter among her mother's belongings - a letter that could have changed her life.",Lauretta,2018-04-03,0.0,0
7626,1529405,"Successful but lonely Maria and her adult son are already sharing the common space of their apartment with irritation. Having accepted a marriage proposal from Mikhail, who is courting her, the woman hopes to build personal happiness for the first time in many years and moves in with her lover. Her hopes for a family idyll are destroyed by the man's adult son, who has returned to settle scores with his father. And Mikhail turns out to be not at all the person he wants to seem to be. Taking a forced step into conscious solitude, Maria for the first time makes a choice in favor of the most important person in her life - herself.",The Adult Son,2025-08-21,0.0,0
7627,65057,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron Matt King takes his daughters on a trip from Oahu to Kauai to confront a young real estate broker, who was having an affair with Elizabeth before her misfortune.",The Descendants,2011-09-09,6.836,3097
7628,886887,,昆仑兄弟,2019-04-26,8.0,1
7629,248116,,Fronte tēva pagalmā,1984-06-22,0.0,0
7630,118957,A freak tsunami traps shoppers at a coastal Australian supermarket inside the building ... along with a 12-foot great white shark.,Bait,2012-09-05,5.65,819
7631,347603,Two friends spy on a neighbor.,Good Neighbors,2015-07-06,0.0,0
7632,11092,"Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.",Presumed Innocent,1990-07-27,6.816,827
7633,1602048,The collective farm driver Vasyl and the young Anyuta were happy when they celebrated their wedding. But soon married life becomes a burden for the girl – Vasyl does nothing but buy and acquire things.,My Joy,1961-01-01,0.0,0
7634,4421,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its combat services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling Navy SEAL training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",G.I. Jane,1997-08-19,6.482,1873
7635,387592,"Dug, along with his sidekick Hognob, unite a cavemen tribe to save their hidden valley from being spoiled and, all together as a team, to face the menace of a mysterious and mighty enemy, on the turf of an ancient and sacred sport.",Early Man,2018-01-26,6.144,886
7636,1567605,"Tale of an elderly miser, Ebenezer Scrooge, who embarks on a supernatural journey after being visited by the ghost of his former business partner and the Spirits of Christmas Past, Present, and Yet to Come, forcing him to confront his past and fight for a second chance at happiness.",Ebenezer,2026-11-11,0.0,0
7637,680716,"Ga-eun and Su-ho grew up like brothers and sisters.  However, Su-ho never showed that he likes Ga-eun ever since they were young.  One day, Suho accidentally found Ga-eun's diary and found out that she also likes him.  Su-ho reveals his feelings to Ga-eun.  Ga-eun is not his real sibling, but to protect their parents, she rejects him...",Sister's Diary,2020-02-20,6.25,4
7638,1159139,"Antonia and Genaro, two young people who meet in a Santa Fe neighborhood movie theater in 1978, share movies every week until she is kidnapped by the military band that devastates the country. Forty years later, Genaro returns to the cinema.",Desencuentro,2022-11-24,6.0,1
7639,521777,A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,Good Boys,2019-08-14,6.834,2037
7640,680716,"Ga-eun and Su-ho grew up like brothers and sisters.  However, Su-ho never showed that he likes Ga-eun ever since they were young.  One day, Suho accidentally found Ga-eun's diary and found out that she also likes him.  Su-ho reveals his feelings to Ga-eun.  Ga-eun is not his real sibling, but to protect their parents, she rejects him...",Sister's Diary,2020-02-20,6.25,4
7641,1159139,"Antonia and Genaro, two young people who meet in a Santa Fe neighborhood movie theater in 1978, share movies every week until she is kidnapped by the military band that devastates the country. Forty years later, Genaro returns to the cinema.",Desencuentro,2022-11-24,6.0,1
7642,521777,A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,Good Boys,2019-08-14,6.834,2037
7643,79707,"The film centers on Asuna, a young girl who spends her solitary days listening to the mysterious music emanating from the crystal radio she received from her late father as a memento. One day while walking home she is attacked by a fearsome monster and saved by a mysterious boy named Shun. However, Shun disappears and Asuna embarks on a journey of adventure to the land of Agartha with her teacher Mr. Morisaki to meet a Shun again. Through her journey she comes to know the cruelty and beauty of the world, as well as loss.",Children Who Chase Lost Voices,2011-05-07,7.259,797
7644,10774,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",Network,1976-11-27,7.796,2055
7645,560207,"Jin Si-ah speaks openly about her fantasies. She is a famous actress who has been consistent and passionate about her job ever since she first started acting and she has a good base of male fans.  She discloses the reason she became an actress and her 'first time'. She reveals what satisfies her and where her erogenous zones are, even her favorite positions.",Dream of JINSIA,2018-06-08,2.5,2
7646,343744,"The celebrated actor considers his wife a nitwits actress of a mediocre talent. But an influential playwright, a friend of theirs, has written a play with the main role designed for her, Kati, particularly. Its title is ""The Most Intelligent Woman in the World"". On the day of the first night performance Kati recalls their past, the times she had together with her husband.",Story of My Foolishness,1966-01-20,10.0,1
7647,10923,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",Agent Cody Banks,2003-03-14,5.542,1181
7648,724109,"An omnibus movie about the jealousy of a man who can't stand the fact that his favorite woman slept with another man in two episodes.  Episode 1  At a drinking party led by Jae-hoon, movie director Sang-min meets Hye-jin. Sang-min compliments and sleeps with her favorite Hye-jin while watching her movie. The next morning, Hye-jin's friend Mina left early because of her job, Jae-hoon and Sang-min, who were watching a movie together in Hye-jin's bed are attracted by the atmosphere and curiosity and enjoy 2 to 1.  Episode 2  Sang-min meets his school friend Ji-eun at the club.  When his foreign friend James showed interest in Ji-eun, Sang-min suddenly became interested in Ji-eun.  That night, Sang-min finds out that Ji-eun slept with James, and visits Ji-eun's house with complex emotions mixed with like, anger and jealousy and confesses that he likes her.",Hole-in-law,2020-07-06,5.786,14
7649,1614656,,Te Extraño,2014-05-28,0.0,0
7650,148347,A comedy about funny adventures of the married couple on the remote island.,The Jungle,2012-11-29,4.8,45
7651,112708,"After being tricked into thinking his best friend, and caretaker is dead, Vietnam Vet, and mentally disabled person has no other choice but to enter The Arena Of Death!",Cage II: The Arena of Death,1994-12-14,3.273,11
7652,1599758,"After having his life shaped by watching superhero shows on television, Raffa decides to become a superhero in the real world on New Year’s Eve. However, his good intentions are misunderstood, and in the end the world keeps moving on without noticing Raffa, while it continues to celebrate the arrival of new hopes.",Simulacra,2025-12-15,0.0,0
7653,25239,"A young, beautiful career woman rents a backwoods cabin to write her first novel. Attacked by a group of local lowlifes and left for dead, she devises a horrific plan to inflict revenge.",Day of the Woman,1978-11-02,6.027,725
7654,1593115,The story of the statesman Ioannis Kapodistrias from his time as foreign minister of Russia all the way to Greece's independence in the 1820s.,Kapodistrias: The Governor,2025-12-25,4.2,5
7655,38778,"Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",Dinner for Schmucks,2010-07-30,5.722,1953
7656,1319895,"Follows Pete, a professional hitman, as he faces a group of assassins after the boss of a crime syndicate suspects disloyalty due to his attendance at Workaholics Anonymous meetings.",Hostile Takeover,2025-08-08,6.91,94
7657,675814,"A Horror Feature Film about the story of women vampires walking among the living in Los Angeles. The lead Vampire, Sarah Hase, is searching for the most current Vampire Killer, Jeffery Nelson. Sarah, who is also an undercover FBI agent, wants to catch him in the act and have him live in jail for eternity. Another Vampire, Joan Rosen, is also out to get him, but wants to instantly kill him. Who will get to Jeffery Nelson first? Sarah Hase or Joan Rosen?",Appetite for Sin,2022-10-31,2.0,1
7658,106754,"A porn magazine editor stumbles upon an amateur gang rape film and, struck by the girl's acting, decides to find her.",Angel Guts: Red Classroom,1979-01-06,6.391,128
7659,573730,"A continuation of the epic adventure of plucky Riko and Reg who are joined by their new friend Nanachi. Together they descend into the Abyss' treacherous fifth layer, the Sea of Corpses, and encounter the mysterious Bondrewd, a legendary White Whistle whose shadow looms over Nanachi's troubled past. Bondrewd is ingratiatingly hospitable, but the brave adventurers know things are not always as they seem in the enigmatic Abyss.",Made in Abyss: Dawn of the Deep Soul,2020-01-17,7.838,311
7660,1316147,"Edda, a young mouse and the daughter of fairground operator Erwin, dreams of becoming a race car driver. Ahead of the 50th anniversary of the European Grand Prix, Edda gets the opportunity to meet her idol, racing star Ed, and to help her father save his failing business. But to do so, she'll have to get behind the wheel herself.",Grand Prix of Europe,2025-07-18,7.0,61
7661,101414,"Two jobless Forty-somethings: Maca and Rena are in serious need of a financial stroke of luck. When they spot an ad for a TV contest looking for the next Pop Idol, they decide to turn themselves into the MANAGERS of two young hopefuls: Pipo and David.  While launching their careers with performances in bars, bingo clubs and other such dives they encounter Rota, a shady old singer who arranges for them to tour the Costa del Sol. Thus begins a frenetic road movie where dreams of success turn into a nightmare inhabited by strange creatures: Tom Jones clones, porn stars, enlightened arabs, psychopathic marines, kitch TV presenters, corrupt politicians and even extra-terrestrials.",Los mánagers,2006-07-07,5.182,11
7662,177888,"Life's a beach for surfers Brady and McKenzie – until a rogue wave magically transports them inside the classic '60s beach party flick, ""Wet Side Story,"" where a full-blown rivalry between bikers and surfers threatens to erupt. There, amidst a sea of surfing, singing and dancing, Brady and Mack accidentally change the storyline, and the film’s dreamy hero and heroine fall for them instead of for each other!",Teen Beach Movie,2013-08-07,6.906,959
7663,545712,A young Albanian immigrant and his French fiance decide to pay a surprise visit to his native village. Their surprise turns sour when his family learns the true reasons behind their son's return.,The Return,2017-11-28,0.0,0
7664,44874,"Barbie, a popular actress on a sabbatical, learns that her fashion designer aunt Millicent has sold her business to a rival. With the help of a few magical beings, Barbie steps in to save the day.",Barbie: A Fashion Fairytale,2010-09-14,7.259,794
7665,1600028,"After being falsely accused of a terrible crime, Hector, a man with a neurological disability, goes to a secret prison. His goodness conquers the prisoners, who plan to prove their innocence.",A Father's Miracle,2025-12-25,7.994,88
7666,408978,"Chano is deported back to Mexico after living most of his life as an ilegal immigrant in the USA. Now, away from his wife and kids, he lives alone and depressed in the country where he is supposed to belong. While rebuilding an old motorcycle with Don Memo, a retired motorcycle racer, with whom he is forced to work, he will discover where his real home is.",Number Eighty,2016-03-04,0.0,0
7667,1195518,"Set against the turbulent backdrop of 1870s Montana, in the moments before the execution of Isaac Broadway, he gives his estranged son, Henry, an impossible task: murder the man who framed him for a crime he didn’t commit. Intent on fulfilling his promise, Henry travels to the remote town of Trinity, where an unexpected turn of events traps him in town and leaves him caught between Gabriel Dove, the town’s upstanding new sheriff, and a mysterious figure named St. Christopher.",The Unholy Trinity,2025-06-13,6.313,217
7668,1697707,,La Marquise,2024-10-14,0.0,0
7669,9386,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",In the Line of Fire,1993-07-08,7.0,1822
7670,46581,"Four erotic tales from various historical eras. The first, 'The Tide', is set in the present day, and concerns a student and his young female cousin stranded on the beach by the tide, secluded from prying eyes. 'Therese Philosophe' is set in the nineteenth century, and concerns a girl being locked in her bedroom, where she contemplates the erotic potential of the objects contained within it. 'Erzsebet Bathory' is a portrait of the sixteenth-century countess who allegedly bathed in the blood of virgins, while 'Lucrezia Borgia' concerns an incestuous fifteenth-century orgy involving Lucrezia, her brother, and her father the Pope.",Immoral Tales,1974-08-28,5.829,281
7671,482798,,La Plume,1978-05-26,0.0,0
7672,325358,"Undercover cop Lucas White joins Vin Serento's gang of illegal street racers. They are fast and they are furious and they plan to double cross Los Angeles kingpin Juan Carlos de la Sol, who hides his cash in a downtown Taco Bell.",Superfast!,2015-03-05,5.104,508
7673,614,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",Wild Strawberries,1957-08-28,8.073,1825
7674,1599940,A comedy film directed by Samir Karimoglu.,Mahmud Baba,2017-01-26,0.0,0
7675,9980,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of murderous 18-wheelers. The frightened people set out to defeat the killer machines…Or be killed by them.",Maximum Overdrive,1986-07-13,5.83,871
7676,9208,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",Broken Arrow,1996-02-09,6.07,1698
7677,592984,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",Hillbilly Elegy,2020-11-09,6.69,1034
7678,644583,"The true story of the Mauritanian Mohamedou Ould Slahi, who was held at the U.S military's Guantanamo Bay detention center without charges for over a decade and sought help from a defense attorney for his release.",The Mauritanian,2021-02-12,7.392,1304
7679,824977,"A big concert dedicated to the 5th anniversary of The Hatters at the Litsedei theater on February 10th, 2021.","The Hatters Jubilee Concert: Live at the Litsedei Theater, St. Petersburg",2021-04-19,6.2,2
7680,451417,"Sae-hee couldn't go to sleep from the first day in her new house because of the moaning coming from next door. Sae-hee has never had sex before, but she's writing sex novels. Playboy Seong-hyeon was getting tired of his sex partner Jia when he finds out that Sae-hee is a sex novelist. He begins to help her with her work but really he's using that as bait to get into her pants and he does. Will Sae-hee be able to complete the novel?",The Girl Next Door,2017-03-21,5.2,6
7681,1205744,"After a night of partying, a woman wakes up from a blackout, and finds herself and two others confronted with a dead body.",Psyche,2024-03-02,0.0,0
7682,44036,"Plenty of fun erotic stories in the spirit of the ""Decameron"", united by one constant hero - unlucky cow Fiorina.",Fiorina the Cow,1972-09-10,4.5,14
7683,210008,Danish documentary from TV2 in 1991.,Portrait of Lars von Trier,1991-01-01,7.0,1
7684,1421771,,Siri Medura,1989-06-05,10.0,1
7685,439549,"The animation is based on a Ukrainian fairy tale about an old married couple, who had no children. One day the woman asked her husband to cut down a log and put it in a cradle for a night. The old man did what she had asked him to do. Next morning, a surprise was waiting for them.",Ivasyk-Telesyk,1989-01-01,4.5,2
7686,730840,"The Guardians of Arcadia reunite to battle the nefarious Arcane Order, who've reawakened the primordial Titans.",Trollhunters: Rise of the Titans,2021-07-21,7.566,363
7687,1292283,A woman goes through a tough breakup.,Three Lives,2023-02-10,0.0,0
7688,654,"A prizefighter-turned-longshoreman with a conscience goes up against labor leaders to expose corruption, extortion, and murder among the union ranks.",On the Waterfront,1954-06-22,7.854,1811
7689,1273297,,273 KELVIN,,0.0,0
7690,1395648,Pink film distributed by Shintoho.,Kuroi bokan: fukei o osou,1984-04-01,5.5,2
7691,129533,"Tori is a blonde princess who is bored of living her royal life, and has dreams of becoming a popstar. Keira, on the other hand, is a brunette popstar who dreams of being a princess. When the two meet, they magically trade places, but after realising it is best to be themselves.",Barbie: The Princess & the Popstar,2012-09-13,7.179,645
7692,1680890,Two bloodthirsty cannibals have kidnapped you and stuck you in the trunk of their car. They have a weird relationship.,SKIN,,0.0,0
7693,11979,"Vampire Lestat awakens from his slumber and becomes a rock star. But chaos strikes when his music awakens Akasha, the vampire queen, who may not rest until she makes Lestat her new king.",Queen of the Damned,2002-02-10,6.1,1188
7694,15854,"Ordered to teach a martial arts class of rambunctious bunny kittens, Po tells stories of each of the Furious Five's pasts.",Kung Fu Panda: Secrets of the Furious Five,2008-11-08,6.801,475
7695,1642,"Angela Bennett is a freelance computer systems analyst who tracks down software viruses. At night she hooks up to the internet and chats to others 'surfing the net'. While de-bugging a new high-tech game for a cyber friend, she comes across a top secret program and becomes the target of a mysterious organization who will stop at nothing to erase her identity and her existence, in order to protect the project.",The Net,1995-07-28,6.0,1547
7696,11967,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",Young Guns,1988-08-12,6.683,1054
7697,10987,"Six years after being presumed dead in a fire, and just as the town prepares to finally celebrate Halloween again, Michael Myers returns to Haddonfield to continue his reign of terror.",Halloween: The Curse of Michael Myers,1995-09-29,5.15,1253
7698,1239825,A decaying apartment causes a man to see things moving in the dark.,Living Nightmare,2023-05-19,0.0,0
7699,403974,"A writer from New York moves to Los Angeles with his fiancé to adapt a children’s book for a Hollywood producer. A series of meetings begin between the author of the book, the director, and other actors, each having their own take on the direction of the script. The writer and his financier are constantly fighting as the work becomes more and more tiring and gruesome. Fearing medication has made him mediocre, the writer is faced with a choice between having a happy life and being a successful writer in Hollywood.",Show Business,2016-04-23,5.0,2
7700,428449,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",A Ghost Story,2017-04-24,7.065,2523
7701,1362606,"On the morning of her birthday, a teenager’s accidental discovery of pleasure cracks open a world of unspoken desires within her seemingly conservative Indian household, forcing her and her mother onto unexpected paths.",The Itch,2025-10-30,0.0,0
7702,64,Two men share an odd friendship while they care for two women who are both in deep comas.,Talk to Her,2002-03-15,7.572,1454
7703,578522,"Republic of Georgia, 2016: in a small town of Gori, the birthplace of Stalin, his followers gather to commemorate him on the 63rd anniversary of his death when strange things begin to occur.",Fatherland,2017-05-13,7.2,4
7704,243862,"With the President of the Republic very ill, an advisor offers an unusual suggestion: hire a double to replace him during his convalescence. The lucky chosen one is a member of the Comédie-Française but he is also shy, unexciting and often consigned to the supporting role...But a seismic change is about to happen in the Republic.",Ça ne peut pas continuer comme ça!,2013-01-22,9.0,1
7705,371638,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",The Disaster Artist,2017-03-12,7.1,3784
7706,14166,A 15-year-old girl incites chaos among her friends and a media frenzy when she accuses her drama teacher of sexual harassment.,Pretty Persuasion,2005-01-22,5.832,149
7707,1296926,,Campos Belos,2023-07-09,0.0,0
7708,1226304,"Best friends, Angel and Lexi, run away after committing a crime. Their seemingly quiet life becomes messy when a new man enters the picture.",Takas,2024-02-13,6.0,9
7709,102902,"The teacher explains to her students, step by step and with full details and live examples, how are the different types of execution: the electric chair, the garrote, the gallows ..",El sueño de la maestra,2002-12-20,5.667,6
7710,533009,"After the story of the same name of S. Gadirzadeh ""Autumnal leaves"".  The film is about old man and old woman and their sudden meeting.",Once Upon a Time,1967-01-01,0.0,0
7711,248504,"A freak weather system turns its deadly fury on New York City, unleashing a Sharknado on the population and its most cherished, iconic sites - and only Fin and April can save the Big Apple.",Sharknado 2: The Second One,2014-07-31,4.562,710
7712,1600338,"RR has always been in love with his best friend, Janine. But she's infatuated with Kenzo, the star of her own fan fiction. When he finds a way for Janine to meet Kenzo, will he risk his own happiness just for her to have her own happiness?",Almost Us,2026-05-06,0.0,0
7713,309058,"Shenzhen, China, the present day. Nineteen-year-old Wang Baihe is a migrant worker from a village in Shaanxi province. She has a baby son from a one-night stand with a man from Hong Kong and a small income from making Chinese decorative knots at home. Her dream is to open a noodle restaurant and “make lots of money and become a city person” but she finds it difficult to find regular employment because of her baby boy. Her story emerges through interviews with journalist Liu Nan, who is writing a book about her. When Baihe discovers her son has congenital heart disease, she tries desperate ways to raise the RMB80,000 (US$12,000) for the operation, helped by her friend and fellow migrant worker Hu Jinling.",Lost,2010-09-08,0.0,0
7714,1447502,,Kelinzhan 3,2024-12-26,0.0,0
7715,424100,,La chef cu Nae și Vasile,2009-12-31,6.0,1
